# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    248     56      -    100     76      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     99    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     98    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     84     96      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     96     72      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     84      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     59      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     96     70      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     84      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     57      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     59      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     58      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     99    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    250     57      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     96     70      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100     87      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100     77      0      0      0      0  10251   2775  18656  18656      0 
    0    249     58      -    100     99      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    248     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     94    100      0      0      0      0  10251   2775  18656  18656      0 
    0    216     52      -      0      0      0      0      0      0  10251   2775  18656  18656      0 
    0     74     50      -     51      4      0      0      0      0  10501   2775      1      2      0 
    0     70     49      -      0      0      0      0      0      0  10501   2775      1      2      0 
    0     60     48      -      0      0      0      0      0      0   5001    660      1      2      0 
    0     45     47      -      0      0      0      0      0      0    810    420      1      2      0 
    0     26     46      -      0      0      0      0      0      0    810    270      1      2      0 
    0     21     46      -      0      0      0      0      0      0    405    210      1      2      0 
    0     17     45      -      0      0      0      0      0      0    405    210      1      2      0 
    0     15     45      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     44      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     44      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     43      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     43      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     43      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     42      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     42      -      0      0      0      0      0      0    405    210      1      2      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     14     42      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     42      -      0      0      0      0      0      0    405    210      1      2      0 
    0     14     41      -      0      0      0      0      0      0    405    210      1      2      0 
    0     13     41      -      0      0      0      0      0      0    405    210      1      2      0 
    0     13     41      -      0      0      0      0      0      0    405    210      1      2      0 
    0     13     40      -      0      0      0      0      0      0    405    210      1      2      0 
    0     13     40      -      0      0      0      0      0      0    405    210      1      2      0 
    0     13     40      -      0      0      0      0      0      0    405    210      1      2      0 
    0     13     40      -      0      0      0      0      0      0    405    210      1      2      0 
    0     13     39      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     39      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     39      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     39      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     39      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     38      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     38      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     38      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     38      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     38      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     37      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     37      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     37      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     37      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     37      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     37      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     37      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     36      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     36      -      0      0      0      0      0      0    405    210      1      2      0 
    0     12     36      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     36      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     36      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     36      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     36      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     35      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     34      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     33      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      1      2      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     32      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
    0     11     31      -      0      0      0      0      0      0    405    210      4      5      0 
    0     14     32      -      0      0      0      0      0      0  10251   2520    480    480      0 
    0     47     32      -      0      0      0      0      0      0  10251   2520   1054   1054      0 
    0     48     33      -      1      1      0      0      0      0  10251   2520  11486  11486      0 
    0    140     38      -      6      6      0      0      0      0  10251   2805  16862  16862      0 
    0    227     40      -     84     72      0      0      0      0  10251   2805  18656  18656      0 
    0    234     40      -    100     84      0      0      0      0  10251   2805  18656  18656      0 
    0    235     41      -    100     97      0      0      0      0  10251   2790  18656  18656      0 
    0    235     41      -    100     97      0      0      0      0  10251   2790  18656  18656      0 
    0    235     42      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    235     42      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    235     42      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    235     43      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    236     43      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    237     43      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    236     44      -     96    100      0      0      0      0  10251   2790  18656  18656      0 
    0    237     44      -     93    100      0      0      0      0  10251   2790  18656  18656      0 
    0    237     45      -     89    100      0      0      0      0  10251   2790  18656  18656      0 
    0    237     45      -     97    100      0      0      0      0  10251   2790  18656  18656      0 
    0    236     46      -    100     77      0      0      0      0  10251   2790  18656  18656      0 
    0    238     48      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    236     46      -    100     98      0      0      0      0  10251   2790  18656  18656      0 
    0    238     46      -    100     98      0      0      0      0  10251   2790  18656  18656      0 
    0    238     47      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    239     46      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    239     46      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    238     46      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    238     47      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    238     47      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    238     48      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    239     47      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    239     48      -     94    100      0      0      0      0  10251   2790  18656  18656      0 
    0    240     48      -     91    100      0      0      0      0  10251   2790  18656  18656      0 
    0    239     49      -     92    100      0      0      0      0  10251   2790  18656  18656      0 
    0    240     49      -     96    100      0      0      0      0  10251   2790  18656  18656      0 
    0    240     49      -    100     77      0      0      0      0  10251   2790  18656  18656      0 
    0    240     50      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    239     49      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    241     49      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    241     49      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    241     49      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    241     50      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    241     49      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    241     50      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    242     50      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    242     50      -    100    100      0      0      0      0  10251   2790  18656  18656      0 
    0    242     51      -     94    100      0      0      0      0  10251   2775  18656  18656      0 
    0    242     51      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    242     51      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    243     52      -     96     89      0      0      0      0  10251   2775  18656  18656      0 
    0    243     51      -    100     76      0      0      0      0  10251   2775  18656  18656      0 
    0    242     51      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    243     51      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    244     51      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    244     51      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    243     51      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    243     52      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    244     52      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    242     52      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    244     52      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    243     52      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    244     53      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    244     52      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    244     54      -    100     77      0      0      0      0  10251   2775  18656  18656      0 
    0    244     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    244     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     53      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    244     53      -     91    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -     97    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -     95     91      0      0      0      0  10251   2775  18656  18656      0 
    0    246     53      -    100     76      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     54      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     54      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    247     54      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    246     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     54      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    245     54      -     99    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     54      -     91    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -     95     69      0      0      0      0  10251   2775  18656  18656      0 
    0    246     54      -    100     84      0      0      0      0  10251   2775  18656  18656      0 
    0    246     55      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    246     55      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    246     55      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    247     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -     94    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     55      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -    100     76      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    246     55      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    247     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -     97    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     96     78      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -    100     78      0      0      0      0  10251   2775  18656  18656      0 
    0    247     55      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    247     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     94    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     55      -     91    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100     77      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     59      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     94    100      0      0      0      0  10251   2775  18656  18656      0 
    0    247     56      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     95     96      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     76      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     96     71      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100     84      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    250     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     97    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     89    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     94    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     58      -    100     77      0      0      0      0  10251   2775  18656  18656      0 
    0    249     59      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -     94    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -     95    100      0      0      0      0  10251   2775  18656  18656      0 
    0    251     57      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100     76      0      0      0      0  10251   2775  18656  18656      0 
    0    250     59      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
